time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd summodel_x_med summodel_x_sd
2273.8866526200436 123.98644901856585 3.6553883511496466 0.22495709185977528 0.04216995302572816 -2.2060985565185547 -0.0035300743394938807 0.03223308658038546 -0.9014686035697368 3.880501554296278 0.05569722724347774 0.0 0.0 3.880501554296278 0.05569722724347774
2273.887139062397 121.3045560178956 4.119750238487985 0.22501297021256858 0.03531838636349008 -2.2060985565185547 0.0006420522511593008 0.06205394430453394 -0.7745040021836731 3.876325575253472 0.05527223314013497 0.0 0.0 3.876325575253472 0.05527223314013497
2273.8876255047508 118.92730185063499 4.284199680166134 0.225028649026688 0.010259752467237298 -2.0736799240112305 -0.0013483149607549135 0.08664110476369229 -0.6588867003431624 3.8724796745913492 0.05498115800135381 0.0 0.0 3.8724796745913492 0.05498115800135381
2273.888111935463 116.80503106978438 3.6084534422040626 0.22495283386663412 0.0006978704346443375 -2.1397879123687744 -0.0029454145876953945 0.10708894468823794 -0.5533982250475684 3.8678789014825092 0.054793103508121284 0.0 0.0 3.8678789014825092 0.054793103508121284
2273.8885983773507 114.89615022492114 3.385216607042052 0.22492644686044408 0.002653214327443604 -2.2060985565185547 -0.004698133724747015 0.12424614665506083 -0.45680966193354766 3.8629403065393815 0.054687401937201716 0.0 0.0 3.8629403065393815 0.054687401937201716
2273.8890848197043 113.16710630401838 3.8962533389430565 0.2249762050903356 0.013217361577958917 -2.2060985565185547 -0.009894358066720505 0.13876112398375506 -0.36801862197009977 3.8572814556652486 0.05465159978183233 0.0 0.0 3.8572814556652486 0.05465159978183233
2273.8895712499507 111.59068145204253 3.468383183944601 0.22492757719241757 0.018436884133059876 -2.2060985565185547 -0.011454129805682896 0.15113346468040106 -0.28605705155848543 3.851713874217312 0.05466086876876167 0.0 0.0 3.851713874217312 0.05466086876876167
2273.8900576923043 110.14429647398526 3.6852183998083987 0.22495737017040293 0.019039402675334313 -2.2060985565185547 -0.006405630336962904 0.1617541199763476 -0.2100656266810254 3.846374604347526 0.054696882823161305 0.0 0.0 3.846374604347526 0.054696882823161305
2273.890544134658 108.80836732305022 4.524688796955001 0.22504636085119972 0.016697832578884665 -2.1397879123687744 -0.009201386492210405 0.17093612137552477 -0.13924824267029268 3.8408810606097687 0.0547631648617612 0.0 0.0 3.8408810606097687 0.0547631648617612
2273.89103056537 107.56808624818211 3.374648987809259 0.22492028613438014 0.010780030190493459 -2.4044222831726074 -0.0089604860211216 0.1789167318837305 -0.07299486133202296 3.835264454810508 0.054842263420702655 0.0 0.0 3.835264454810508 0.054842263420702655
2273.891517007258 106.40942395470745 4.435796785860591 0.2250353290034319 0.0021282171014551103 -2.2060985565185547 -0.010471856789389259 0.1858955419733265 -0.010689116665618776 3.8295502433078905 0.05493491956994239 0.0 0.0 3.8295502433078905 0.05493491956994239
